URL,RESPONSE,DESCRIPTION
http://www.example.kh,,"HTTPConnectionPool(host='www.example.kh', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1B38>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.ki,,"HTTPConnectionPool(host='www.example.ki', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1F60>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.km,,"HTTPConnectionPool(host='www.example.km', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E15C0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.kn,,"HTTPConnectionPool(host='www.example.kn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E17B8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.kp,,"HTTPConnectionPool(host='www.example.kp', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E16D8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.kr,200,Example Domain This domain is established to be used for illustrative examples in documents. You may use this domain in examples without prior coordination or asking for permission.More information...
http://www.example.kw,,"HTTPConnectionPool(host='www.example.kw', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002028D593438>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.ky,,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response',))"
http://www.example.kz,200,Example Domain This domain is established to be used for illustrative examples in documents. You may use this domain in examples without prior coordination or asking for permission.More information...
http://www.example.la,,"HTTPConnectionPool(host='www.example.la', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291110F60>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.lb,,"HTTPConnectionPool(host='www.example.lb', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202900814E0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.lc,,"HTTPConnectionPool(host='www.example.lc', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020290081EB8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.li,200,Example Domain This domain is established to be used for illustrative examples in documents. You may use this domain in examples without prior coordination or asking for permission.More information...
http://www.example.lk,,"HTTPConnectionPool(host='www.example.lk', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E16A0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.lr,,"HTTPConnectionPool(host='www.example.lr', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1F28>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.ls,,"HTTPConnectionPool(host='www.example.ls', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1710>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.lt,200,Example Domain This domain is established to be used for illustrative examples in documents. You may use this domain in examples without prior coordination or asking for permission.More information...
http://www.example.lu,,"HTTPConnectionPool(host='www.example.lu', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910F76D8>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond',))"
http://www.example.lv,200,Example Domain This domain is established to be used for illustrative examples in documents. You may use this domain in examples without prior coordination or asking for permission.More information...
http://www.example.ly,200,Example Domain This domain is established to be used for illustrative examples in documents. You may use this domain in examples without prior coordination or asking for permission.More information...
http://www.example.ma,,"HTTPConnectionPool(host='www.example.ma', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020290081630>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.mc,,"HTTPConnectionPool(host='www.example.mc', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E15F8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.md,,"HTTPConnectionPool(host='www.example.md', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1A90>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.me,404,"HTTPConnectionPool(host='www.example.md', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1A90>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.mf,,"HTTPConnectionPool(host='www.example.mf', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202900816A0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.mg,,"HTTPConnectionPool(host='www.example.mg', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1A90>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.mh,,"HTTPConnectionPool(host='www.example.mh', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020290081240>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.mk,,"HTTPConnectionPool(host='www.example.mk', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1A90>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.ml,,"HTTPConnectionPool(host='www.example.ml', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1940>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.mm,,"HTTPConnectionPool(host='www.example.mm', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1A90>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.mn,200,Example Domain This domain is established to be used for illustrative examples in documents. You may use this domain in examples without prior coordination or asking for permission.More information...
http://www.example.mo,,"HTTPConnectionPool(host='www.example.mo', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020290081C50>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.mp,,"HTTPConnectionPool(host='www.example.mp', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1908>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.mq,,"HTTPConnectionPool(host='www.example.mq', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1F28>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.mr,,"HTTPConnectionPool(host='www.example.mr', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1908>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.ms,,"HTTPConnectionPool(host='www.example.ms', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1DD8>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond',))"
http://www.example.mt,,"HTTPConnectionPool(host='www.example.mt', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1908>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.mu,,"HTTPConnectionPool(host='www.example.mu', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002029005B7F0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
